DateTime,wind_factor,lw_factor,ch,sed_temp_mean,sed_temp_mean.1,coef_mix_hyp,Kw,RMSE
2019-10-21 12:47:00,0.897161526910387,0.823931230226101,0.00109560765470649,3.96167864207685,17.0212429080973,0.468030838970766,0.425605260899527,1.42087982488677
2019-10-21 12:46:59,0.897161526910387,0.823931230226101,0.00109560765470649,3.96167864207685,17.0212429080973,0.468030838970766,0.425605260899527,1.42087982488677
2019-10-21 12:46:58,1.39622238748923,0.956242374399874,0.00188331962094514,4.20934698171697,20,0.495213369100494,0.479007309170341,4.64573771939773
2019-10-21 12:46:58,0.857703595936382,1.15785504472206,0.00142807016289548,5.85578021492369,19.6199299480242,0.438759778622833,0.398018679700907,3.08235555102598
2019-10-21 12:46:57,1.0303929415329,0.7,0.00111491838331606,5.67550882087842,18.1027465909976,0.452269397260211,0.425271244334363,2.48291841156449
2019-10-21 12:46:57,1.13185949971039,0.762118387920298,0.00143224892501317,4.94329780898707,18.0807464192111,0.448434695328475,0.476323919868077,2.05729482238714
2019-10-21 12:46:56,0.751676240530493,1.02187089896646,0.00166778428449963,4.54348482772114,18.2363097882976,0.443366701982514,0.35647378937701,2.52195631214691
2019-10-21 12:46:55,1.03736922228133,0.7,0.00184840141610125,5.04180163829857,17.4585706263068,0.436468354188698,0.422456620570506,2.12469570672253
2019-10-21 12:46:55,0.897161526910387,0.823931230226101,0.00109560765470649,3.96167864207685,17.0212429080973,0.468030838970766,0.425605260899527,1.42087982488677
2019-10-21 12:46:54,1.12493459639878,0.7,0.00149226915029908,4.95496932342463,17.8192398713453,0.475205790821292,0.5,2.67522841020998
2019-10-21 12:46:53,0.89003350140411,0.7,0.00189637199447283,5.62603198730005,18.6302751949513,0.457766960945627,0.467034426097575,1.68538494397692
2019-10-21 12:46:53,0.954857297854931,0.7,0.00128820800961816,4.15168953215054,19.316888172176,0.519927752483379,0.397286382293664,1.85821208943212
2019-10-21 12:46:52,0.937061164735771,0.7,0.00145983526491155,5.76727418659519,17.5026734345908,0.514463628416464,0.398818805708977,1.82033553667547
2019-10-21 12:46:52,0.880437395022578,0.7,0.00115387389847407,4.65586423133928,18.4793463130717,0.460251228209156,0.328908760489921,2.05834809467786
2019-10-21 12:46:51,0.828308743027953,0.7,0.00154590961873561,3.74999428886275,18.8307644356865,0.436800689150555,0.293956763847793,1.86866065998869
2019-10-21 12:46:50,1.0511811115244,1.01715139201957,0.00176766966067311,3.94892783194346,20,0.444097858925751,0.385881129056785,2.82801591303169
2019-10-21 12:46:50,1.3454765016806,0.7,0.00158834243611976,4.69398445886213,18.3793947218619,0.487621737953483,0.347333049685806,3.5284380703177
2019-10-21 12:46:49,1.0416126995685,0.831532734817041,0.00168059689161848,5.37498028186221,16.942660518714,0.461990377326224,0.461145325803959,1.79764684716915
2019-10-21 12:46:48,0.919882096034176,0.7,0.002,5.26460143788471,19.7236350093103,0.427373551111889,0.47271268611108,2.01478421458296
2019-10-21 12:46:48,1.22081117654312,0.7,0.00119134089498302,4.97464255282454,17.2780654095457,0.504046818987872,0.374787183483883,2.76346807734275
2019-10-21 12:46:47,1.12878465065944,0.7,0.00116970201264707,4.60072514043989,18.3597592854219,0.430473350223152,0.26084504530756,2.71369541013314
2019-10-21 12:46:47,0.879323753599037,0.7,0.0011785710215359,3.57135317741046,18.2297597508641,0.52409003141054,0.381927051085505,2.0729653578475
2019-10-21 12:46:46,0.7,0.746610216691986,0.00190591681402563,3.58914541054577,17.9367266653459,0.450318409072712,0.316270275526603,2.56861298345385
2019-10-21 12:46:45,1.22981160873668,0.914531173502659,0.0017798102808664,3.22463385107835,17.181624044212,0.4,0.361878121969994,3.20935054615579
2019-10-21 12:46:45,1.12196354899727,0.7,0.00175840989264635,3.91988992366865,18.4742804173602,0.411798774185826,0.5,2.62531643217596
2019-10-21 12:46:44,0.722073612726642,0.748126980886937,0.00180810633564204,4.13721863417504,16.7714898194044,0.490284675052484,0.382354023558599,2.58767221797802
2019-10-21 12:46:43,0.7,1.00003418201025,0.00142362522521794,3.171845794814,17.2218979187993,0.481842545775404,0.393077132922438,2.69066003829834
2019-10-21 12:46:42,1.04032418713309,0.740337781303061,0.00173748147126614,5.47272509966854,18.786030337025,0.437191546560616,0.46760738397218,1.84157255590709
2019-10-21 12:46:41,1.62978041261165,0.7,0.002,3.29457888981176,20,0.404183932720132,0.236017853493646,4.4171689565032
2019-10-21 12:46:40,0.7,0.837707011092022,0.00159805008727038,3.44485353734776,15.0589210768958,0.425976494654865,0.387110949508046,2.60968886482349
2019-10-21 12:46:40,0.967953426739647,0.757147387588192,0.00168167615408301,4.88523907477486,20,0.432337677668488,0.393075556487877,1.70935434271687
2019-10-21 12:46:39,0.709225596149616,0.956533643715578,0.00192169537558229,3,17.8073716765174,0.491371766035872,0.418004256349127,2.66016158153352
2019-10-21 12:46:38,0.7,0.7,0.00184124652670051,3,14.4093164361435,0.415911720017718,0.332216152039224,2.64155981543293
2019-10-21 12:46:38,1.11871232576308,0.7,0.002,4.00598202132983,18.6308468981179,0.456988471551671,0.256209664726853,2.45977210361741
2019-10-21 12:46:37,0.7,0.7,0.002,3,18.8305138245653,0.424582456018469,0.367725133731275,2.83393356987712
2019-10-21 12:46:36,0.834177199658572,0.7,0.00150855760795187,3.84224512497165,15.7157237029141,0.4,0.317147750088355,1.80050276868184
2019-10-21 12:46:36,0.7,0.7,0.00177839743184891,4.75436620931203,17.7174666089423,0.4,0.387537848587586,2.7468152989254
2019-10-21 12:46:35,0.980095927774354,0.889076490499764,0.00181444211150204,3,17.7434603694003,0.417791361941698,0.387446709943221,1.75367968443608
2019-10-21 12:46:34,0.969535568766546,0.929430108400272,0.00172474575096756,3,17.2359667032269,0.511716276834858,0.283361623476339,2.25257497530685
2019-10-21 12:46:34,0.710454339265106,0.7,0.002,3.57490473937473,18.4135130296399,0.443902552761173,0.39787291500987,1.87832125177202
2019-10-21 12:46:33,0.843484187055741,1.02811324316403,0.00136327953971392,3.32567322930321,16.0903197888167,0.507535881272033,0.247714014286102,2.31586138040339
2019-10-21 12:46:33,1.08166713133386,0.7,0.002,3.5420850801751,17.6118626090014,0.529734928439812,0.356298302309623,2.28123867189583
2019-10-21 12:46:32,1.12982438252806,0.899967358265359,0.00189461144624381,4.39779778629513,18.2613440101531,0.573026346868088,0.399305323599528,2.78864610148887
2019-10-21 12:46:31,1.40931304632124,0.743595879005883,0.00190895855768119,4.00526315489619,18.4315586806897,0.544600809430907,0.244281528018403,3.45991455653265
2019-10-21 12:46:30,0.7,0.894167183750217,0.00146959672879236,3,18.3501788319701,0.47678323456209,0.34905802347588,2.46289956357046
2019-10-21 12:46:30,0.7,0.7,0.00164103126349845,3,17.4436095073828,0.478753731747277,0.438429142757924,2.586186056067
2019-10-21 12:46:29,0.7,0.7,0.00149106878584163,3.56502729045877,17.539262354211,0.4,0.31762417053808,2.04093365425758
2019-10-21 12:46:29,1.28914470662225,0.7,0.000787279078362099,3,19.1574245998024,0.451613828725314,0.49482059816136,2.99532150898221
2019-10-21 12:46:28,1.02643889992975,0.7,0.00103572715230503,3,20,0.444951826217847,0.274651958652438,2.59374507976256
2019-10-21 12:46:27,0.7,0.804138999074193,0.000864035263483935,3,17.0020341349407,0.44539377721439,0.396501385008412,2.7510653220649
2019-10-21 12:46:27,0.7,0.7,0.00110865599169941,3,14.8435298318523,0.4,0.157683802937519,2.58278019434433
2019-10-21 12:46:26,0.84347493434238,0.7,0.00185791279721454,3.01702635192756,20,0.464577567389405,0.260135660386849,1.95946089048877
2019-10-21 12:46:25,0.923415397351837,1.52500678461855,0.00155694733141488,3.04739481166641,15.080557425266,0.487587720351621,0.28611423935032,5.93693738744566
2019-10-21 12:46:25,0.970664124558791,0.7,0.00189320807191051,3.96243976821082,16.0545591896312,0.481417233943371,0.361504866557287,1.84125028864194
2019-10-21 12:46:24,0.816030673496448,0.7,0.0009277531415194,3.10117614481347,20,0.6,0.242454529198218,2.18431140155453
2019-10-21 12:46:23,1.11932831265057,1.02562842271324,0.00133980761218763,3.52491750200559,20,0.496411864404931,0.5,3.43016616143186
2019-10-21 12:46:22,1.52785567208685,0.865776329384243,0.00143642525117345,4.25694977786541,18.4030341662584,0.515688479085722,0.168814515201041,4.57224042613925
2019-10-21 12:46:22,0.959082920554697,0.776195900854701,0.000820466513902234,3,20,0.522315540882989,0.381626362095712,1.62292846506324
2019-10-21 12:46:21,0.972285731152119,0.7,0.000808026344114857,3.97550888246226,16.8872572919378,0.554621373869331,0.386924588133364,2.28393776133037
2019-10-21 12:46:20,0.745056237766444,0.7,0.0013625374189067,3,12.6997101002608,0.4,0.324574866126728,2.02083703783342
2019-10-21 12:46:20,1.20417079091892,0.860484938708851,0.00177381948063355,5.27040823170512,20,0.442839362105712,0.320242637161201,2.99042646274266
2019-10-21 12:46:19,1.09734586460477,0.7,0.00104154693700385,3,17.452539983556,0.422729639199586,0.439980471833325,2.16206477590141
2019-10-21 12:46:18,0.834956736769766,0.933560386732937,0.002,3.85498982151986,20,0.505442005736648,0.319225777190713,1.93898536882557
2019-10-21 12:46:18,1.03563180686897,0.7,0.00129214133835435,3.24781499129343,18.6032044583057,0.4,0.288684921134606,2.1205018134159
2019-10-21 12:46:17,1.13980692200094,0.7,0.0010915017561297,3.96614515712235,20,0.534723241148875,0.417473112567736,2.40237350882193
2019-10-21 12:46:17,0.953318234915786,0.7,0.00122977463595846,3.7471210977416,19.859829683781,0.52539761690623,0.35158267592396,1.90856449244487
2019-10-21 12:46:16,1.06370740082242,0.982006733854631,0.002,3.01905260550929,15.8405210880766,0.49959181264757,0.14903391973964,3.38526425318079
2019-10-21 12:46:15,0.893836984298561,0.7,0.00178758074380579,3.26215760993673,18.352014654127,0.405733856161637,0.250247846672713,1.92431454296387
2019-10-21 12:46:15,0.7,0.7,0.00169829305452459,3,16.9200620211387,0.503291801543659,0.0613313965385973,3.88516167488912
2019-10-21 12:46:14,1.06771257756151,0.7,0.00105721537181033,4.88656276876784,20,0.54501682998134,0.179676165061707,2.96587003628393
2019-10-21 12:46:14,0.7,0.7,0.0016481256542553,3.08298013389355,17.0669384771759,0.495141858132619,0.0932640846163541,3.26260296190081
2019-10-21 12:46:13,0.947826618309856,0.7,0.00149540922623521,3,18.514867306576,0.6,0.0611006348841246,4.06055804589219
2019-10-21 12:46:13,1.2288380105994,0.7,0.00126274876397254,3,14.7121468059247,0.499249865204335,0.196927232985894,3.19023086584487
2019-10-21 12:46:12,0.7,0.812745907543392,0.00108326794234017,4.82298717035007,18.4731044163281,0.513038589045121,0.0710853462873811,3.00767117594951
2019-10-21 12:46:12,0.7,1.06884137099248,0.00175993379165458,3,18.3802829572627,0.408185701961577,0.376665432289471,3.00558639315801
2019-10-21 12:46:11,0.7,0.7,0.000953758885100381,3,15.4480041407735,0.475667885133762,0.432987167006201,3.58728113896323
2019-10-21 12:46:10,0.931099555632621,0.7,0.0014572511114577,4.83377229804536,15.5851947751752,0.437262516119454,0.251484936674494,2.10994814820364
2019-10-21 12:46:10,0.7,1.79002987617758,0.002,3,13.7741240359357,0.442838932450206,0.32822266579508,6.794203084243
2019-10-21 12:46:09,0.7,1.10163762105514,0.00168891601147016,3.29104709624093,10.7546272689165,0.492897687607833,0.0754635605750764,3.24919988341274
2019-10-21 12:46:08,0.7,0.736664864927829,0.00163315468193434,3,11.8133275193356,0.4,0.280224722994421,2.53586193787089
2019-10-21 12:46:08,0.718373687309058,0.792933187108702,0.0013113519664747,3,10.9452746404633,0.52148087820099,0.201678712532489,2.23333297392035
2019-10-21 12:46:07,0.836768782179914,0.781140012370836,0.00116581190486121,3.60345152054944,18.1307882257186,0.6,0.163233702299336,2.00517246697035
2019-10-21 12:46:06,0.7,0.777375127172509,0.00167839681957231,3.44384042121017,16.8358353711287,0.420730546566317,0.189588443058862,2.1012883379775
2019-10-21 12:46:06,0.7,0.7,0.00168972191515533,3.1053992227801,18.1287809618457,0.4,0.212984735332948,2.26704689259841
2019-10-21 12:46:05,1.69917829034912,0.7,0.00176857758735787,3.04713277252028,15.6355533216876,0.52782536683853,0.355177716639349,4.49715463503944
2019-10-21 12:46:05,0.7,1.2129262923163,0.00098570257312307,3.09997292127684,15.2272302120701,0.4,0.151302634897841,4.23888306296379
2019-10-21 12:46:04,1.21166423646177,0.746598137968393,0.002,3,15.8341842690882,0.4,0.05,4.27499908063588
2019-10-21 12:46:03,0.7,0.854251540087372,0.00198065335662895,3.05632709656229,8.60918323267591,0.427308561612787,0.107279211690789,2.17304756661567
2019-10-21 12:46:03,1.13050804480055,1.06222718251486,0.001332901936584,3,15.3494993994808,0.435130811276879,0.204170588036681,3.13577129667178
2019-10-21 12:46:02,0.7,0.7,0.00158475211756737,3,15.9732379870235,0.4,0.362501382009893,2.11835638867163
2019-10-21 12:46:01,0.7,1.4938155736576,0.00182250114665405,3,16.2607522727744,0.44235616347241,0.221077019372729,5.66927795599564
2019-10-21 12:46:01,0.846943258023383,0.7,0.00174442639459201,3,15.684303977291,0.462802320139676,0.445245166512952,2.01661561070445
2019-10-21 12:46:00,0.7,0.7,0.002,3.37798588543064,14.9564615867186,0.4,0.330412452455625,3.08272268643913
2019-10-21 12:45:59,0.96526807027042,1.57642703988649,0.00127202073773842,6.43992161816578,9.96849525467804,0.458049720032356,0.100779433051935,7.42035166857194
2019-10-21 12:45:59,0.7,1.91478630785443,0.002,4.40617870594492,9.8066652736119,0.424890816311241,0.27725940506259,7.91875978378194
2019-10-21 12:45:58,0.934542868192458,1.30822076962072,0.002,3,14.4557209059277,0.477938035605374,0.282562726521392,3.71536943244981
2019-10-21 12:45:58,0.7,1.89249609308436,0.00076659972032139,4.85381806837364,8,0.571349164979049,0.359504747191108,9.4110155855792
2019-10-21 12:45:57,0.745835472093465,1.64745586709781,0.00136414400954458,6.29233446403551,13.0451120967757,0.6,0.159246269980004,7.92378266061202
2019-10-21 12:45:56,0.7,0.7,0.00136240349665275,3,13.1032385080262,0.435488935678393,0.128527643037582,2.92828059605736
2019-10-21 12:45:56,1.00498625427918,1.59248218754936,0.00120936499850202,5.83781039778078,9.49550713603389,0.539706140406498,0.0959735383624814,7.67706678327058
2019-10-21 12:45:55,1.35927913648779,0.816843993698512,0.0013978551443112,3.4126298323855,17.5704357177123,0.494854942969294,0.29008786834218,3.46878553559151
2019-10-21 12:45:54,0.7,1.38119646103769,0.00167545691939642,3.25180157922604,16.2204289956677,0.486726454899335,0.122716372700706,5.77312490263997
2019-10-21 12:45:54,1.33635216165495,1.1774015283689,0.002,3,12.9912917487004,0.527742126872019,0.05,4.96166888846832
2019-10-21 12:45:53,1.59866963416845,0.974254594232207,0.00177470668542661,8,16.742830419168,0.508795414221228,0.05,5.01265083908528
2019-10-21 12:45:53,0.7,1.55451260397943,0.00156622415126726,8,9.87405075676699,0.470423949917211,0.0750958664148659,7.62575903091708
2019-10-21 12:45:52,0.748714853878885,1.23118405014117,0.00154357931196106,5.93373001723166,12.4845589049214,0.474246307216967,0.05,4.48513204989621
2019-10-21 12:45:51,0.8653431780293,1.18969287257725,0.00148143979679985,5.37192196982593,13.4501173694435,0.503582263745231,0.494120198150551,3.06912298781238
2019-10-21 12:45:51,0.7,1.51898662743954,0.002,4.8594291904821,15.6243250607553,0.482699415885757,0.298317630085604,5.38851310453663
2019-10-21 12:45:50,0.7,0.983920127509118,0.00133993543456647,3,14.6644710963522,0.4,0.143301083799958,2.29087306383989
2019-10-21 12:45:50,0.7,2,0.002,3,9.78327722927195,0.4,0.213721874222181,8.42588024794818
2019-10-21 12:45:49,1.04990752219887,1.41217114798959,0.00179985866663339,7.15854832220965,20,0.4,0.177140303551238,5.49207252025678
2019-10-21 12:45:48,1.20798553351421,1.94584637389401,0.00100685845447022,6.00265158069923,9.16372506688564,0.547111443635135,0.05,9.88940988234032
2019-10-21 12:45:48,0.7,1.25203760431709,0.002,8,19.814062642602,0.413404200311228,0.0867689415955213,4.85950168108313
2019-10-21 12:45:47,1.33129431989795,1.0632048809388,0.002,3,11.4391935375122,0.6,0.057667416682988,5.00296224387208
2019-10-21 12:45:47,1.37738119105478,0.7,0.002,4.58258650553548,8,0.519590981152496,0.05,4.46609270885351
2019-10-21 12:45:46,0.7,1.14967184563608,0.002,4.35124280933338,16.4992610500041,0.490001160179235,0.05,4.07264690654699
2019-10-21 12:45:46,0.7,0.7,0.00156973698114489,5.03569777414443,15.1073272357375,0.517262230253205,0.05,4.4990549711007
2019-10-21 12:45:45,0.7,1.38474189958769,0.002,3,20,0.434974577287409,0.05,5.58850815290117
2019-10-21 12:45:44,0.7,1.28417703103881,0.0014846013784452,3.98562609084444,11.7438031915854,0.404127189176445,0.05,4.46448026774284
2019-10-21 12:45:44,0.927012130501456,1.15573156716444,0.0012108248631283,8,20,0.6,0.097738344780675,4.41200327745266
2019-10-21 12:45:43,0.7,0.7,0.002,5.54537772677975,12.6723846428514,0.465659009762525,0.134950748225916,2.4630253873138
2019-10-21 12:45:43,1.38209280678807,1.51988044452104,5e-04,3,18.5732935161416,0.6,0.05,8.10331459697832
2019-10-21 12:45:42,0.821245815340173,1.84408625965837,0.000881224022259363,5.58853170110501,12.6233307168151,0.6,0.5,8.841488655216
2019-10-21 12:45:41,2,0.800355910720219,5e-04,5.80264791727199,15.9285253376879,0.554180656517093,0.406467899101517,4.75355254065232
2019-10-21 12:45:41,1.32307874764231,0.7,0.00133008976217763,8,15.576784559293,0.6,0.05,4.70702633859484
2019-10-21 12:45:40,1.31593662126548,1.85876477438632,0.00192642128901124,4.56529178416265,17.9683055881979,0.532131489622677,0.5,7.08525823977822
2019-10-21 12:45:40,0.795764767950185,1.15059256976182,0.002,4.61110842622432,14.3782681910809,0.403443054862829,0.0587353596149909,3.69995942278228
2019-10-21 12:45:39,1.29170533534898,1.29183246770222,0.00145575011275691,7.07562900533797,8,0.469544046178065,0.480962421070387,5.05334403531857
